title	sound	episodetype	episodenumber	episodedate	time	person	timestampurl	image
Blood Boiling	AustinMcBroom_BloodBoiling.mp3	H3TV	2	07-24-2021	5550	Austin McBroom	https://www.youtube.com/watch?v=b9BRDiQPD-U&t=5550	
♫ Dink Doink is my favorite coin ♪	Misc_DinkDoinkYoureMyFavoriteCoin.mp3	OTR	5	07-15-2021	3474		https://www.youtube.com/watch?v=xamEkP8HLdA&t=3474	
Baby I wasnt trying	JustinBeiber_BabyIWasntLying.mp3	Families	4	07-14-2021	4914	Justin Bieber	https://youtu.be/OJo0Z90eWDE&t=4914	
Keemstar Shut Up	AlkiDavid_KeemstarSHUTUP.mp3	AfterDark	44	07-09-2021	7601	Alki David	https://www.youtube.com/watch?v=s2FpIS2ywlE&t=7601	
SHUT UP BITCH	AlkiDavid_ShutupBITCH.mp3	AfterDark	44	07-09-2021	7601	Alki David	https://www.youtube.com/watch?v=s2FpIS2ywlE&t=7601	
She's also died	WendyWilliams_ShesAlsoDied.mp3	AfterDark	44	07-09-2021	7850	Wendy Williams	https://www.youtube.com/watch?v=s2FpIS2ywlE&t=7850	
Yo Triller my thing is flipped	NoahBeck_YoTrillerMyThingsFlipped.mp3	AfterDark	43	07-02-2021	7422	Noah Beck	https://www.youtube.com/watch?v=lw8E6x_tiQE&t=7422	
Ethan Klein is damaging everything making it all worse	TimPool_EthanKleinIsDamagingEverything.mp3	AfterDark	43	07-02-2021	2309	Tim Pool	https://www.youtube.com/watch?v=lw8E6x_tiQE&t=2309	
A bag of turd you know a flaming turd bag	TimPool_FlamingTurdBag.mp3	AfterDark	43	07-02-2021	2709	Tim Pool	https://www.youtube.com/watch?v=lw8E6x_tiQE&t=2709	
Excuse me AH	WilliamKnight_ExcuseMeAHH.mp3	AfterDark	43	07-02-2021	5569	William Knight	https://www.youtube.com/watch?v=lw8E6x_tiQE&t=5569	
You know what the problem is? It's definitely not me	TimPool_YouKnowWhatTheProblemIs.mp3	AfterDark	43	07-02-2021	3141	Tim Pool	https://www.youtube.com/watch?v=lw8E6x_tiQE&t=3141	
In Reality You Guys Got Scammed	AustinMcBroom_InRealityYouGuysGotScammed.mp3	OTR	3	07-01-2021	4010	Austin McBroom	https://www.youtube.com/watch?v=6kNZujESbNI&t=4010	
Death to all of them	WendyWilliams_DeathToAllOfThem.mp3	OTR	3	07-01-2021	654	Wendy Williams	https://www.youtube.com/watch?v=6kNZujESbNI&t=654	
Dubrick	Donna_Dubrik.mp3	Families	2	06-30-2021	5179	Donna Klein	https://youtu.be/_SdeGi-8rZ8&t=5179	
5% difference is Astronomical	JoeRogan_FivePercentDifferentIsAstronomical.mp3	AfterDark	42	06-24-2021	9070	Joe Rogan	https://www.youtube.com/watch?v=-I_xmrcEAdU&t=9070	
5% means everything	JoeRogan_FivePercentMeansEverything.mp3	AfterDark	42	06-24-2021	9070	Joe Rogan	https://www.youtube.com/watch?v=-I_xmrcEAdU&t=9070	
I thought Ethan was a stand up guy	StevenCrowder_EthanStandUpGuy.mp3	Podcast	248	06-21-2021	645	Steven Crowder	https://youtu.be/ez_bTUjWG5Y&t=645	
Oh no what a fucking nightmare!	StevenCrowder_OhNoSamSeder.mp3	Podcast	248	06-21-2021	630	Steven Crowder	https://youtu.be/ez_bTUjWG5Y&t=630	
He takes that 5%	KalliMetz_HeTakesThat5Percent.mp3	AfterDark	41	06-18-2021	2339	Kalli Metz	https://www.youtube.com/watch?v=8aCfvBnOcnU&t=2339	
This is the first time for me in the Marvel Universe	OwenWilson_ThisIsTheFirstTimeForMe.mp3	AfterDark	41	06-18-2021	723	Owen Wilson	https://www.youtube.com/watch?v=8aCfvBnOcnU&t=723	
We drank beer	BrettKavanaugh_WeDrankBeer.mp3	AfterDark	40	06-11-2021	701	Brett Kavanaugh	https://www.youtube.com/watch?v=uvc-dX0fG3s&t=701	
Hell yeah HELL YEAH	Dream_HellYeahHELLYEAH.mp3	OTR	2	06-03-2021	1157	Dream	https://www.youtube.com/watch?v=RSirCfZjonY&t=1157	
You dont even have to think about it dude	StevenCrowder_YouDontEvenHaveToThinkAboutIt.mp3	AfterDark	38	05-28-2021	7471	Steven Crowder	https://www.youtube.com/watch?v=BUHxXNxEUYc&t=7471	
Im gonna cum	Dan_ImGonnaCum.mp3	OTR	1	05-27-2021	812	Dan	https://www.youtube.com/watch?v=JHGs0juAZX4&t=812	
Suckin a ding dong	AlexJones_SuckinADingDong.mp3	AfterDark	37	05-21-2021	7361	Alex Jones	https://youtu.be/SaC97huq9Ss&t=7361	
Im not a doctor Im a fucking moron	JoeRogan_ImNotADoctor.mp3	AfterDark	37	05-21-2021	4350	Joe Rogan	https://youtu.be/SaC97huq9Ss&t=4350	
Faze Blanks	FazeBanks_FazeBlanks.mp3	AfterDark	36	05-13-2021	6589	Faze Banks	https://www.youtube.com/watch?v=4CP_nl037_c&t=6589	
Im infinitely smarter than you	FazeBanks_InfinitelySmarterThanYou.mp3	AfterDark	36	05-13-2021	6598	Faze Banks	https://www.youtube.com/watch?v=4CP_nl037_c&t=6598	
I think hes fucking stupid	FazeBanks_IThinkHesFuckingStupid.mp3	AfterDark	36	05-13-2021	6598	Faze Banks	https://www.youtube.com/watch?v=4CP_nl037_c&t=6598	
Benefits Everybody	JoeBiden_BenefitsEverybody.mp3	AfterDark	36	05-13-2021	4806	Joe Biden	https://www.youtube.com/watch?v=4CP_nl037_c&t=4806	
Guess what It grows the economy	JoeBiden_GuessWhatItGrowsTheEconomy.mp3	AfterDark	36	05-13-2021	4806	Joe Biden	https://www.youtube.com/watch?v=4CP_nl037_c&t=4806	
Hurts nobody	JoeBiden_HurtsNobody.mp3	AfterDark	36	05-13-2021	4806	Joe Biden	https://www.youtube.com/watch?v=4CP_nl037_c&t=4806	
Theres no such thing as a coincidence	WilliamKnight_TheresNoSuchThingAsACoincidence.mp3	AfterDark	35	05-07-2021	7214	William Knight	https://www.youtube.com/watch?v=uw0c45OwQV0&t=7214	
Chet Hanks Joker Laugh	ChetHanks_Laugh.mp3	AfterDark	34	04-30-2021	8328	Chet Hanks	https://www.youtube.com/watch?v=ISvqL4D7SL4&t=8328	
Trying to think but nothing happens	Curly_ImTryingToThinkButNothingHappens.mp3	Podcast	245	04-29-2021	2851	Curly Howard	https://www.youtube.com/watch?v=Htq468essmM&t=2851	
I Left that Yogurt Store and Didnt Get the Yogurt I Wanted	DemiLovato_DidntGetTheYogurtIWanted.mp3	Podcast	245	04-29-2021	4810	Demi Lovato	https://www.youtube.com/watch?v=Htq468essmM&t=4810	
And then I had a hard time the rest of the weekend	DemiLovato_HardTimeWeekend.mp3	Podcast	245	04-29-2021	4817	Demi Lovato	https://www.youtube.com/watch?v=Htq468essmM&t=4817	
Im a fucking savage you gotta do it	GregPaul_ImAFuckingSavage.mp3	AfterDark	33	04-23-2021	1870	Greg Paul	https://www.youtube.com/watch?v=MjDYycK6n7M&t=1870	
Money Ethan	Misc_MoneyEthan.mp3	AfterDark	33	04-23-2021	241		https://www.youtube.com/watch?v=MjDYycK6n7M&t=241	
Shut up Bitch	TheRock_ShutUpBitch.mp3	Podcast	244	04-22-2021	4730	The Rock	https://www.youtube.com/watch?v=bfKPts4BJkA&t=4730	
Turned the Friggin Frogs Gay	AlexJones_TheyTurnTheFreakingFrogsGay.mp3	Podcast	243	04-15-2021	398	Alex Jones	https://www.youtube.com/watch?v=0Os_vIpQXg4&t=398	
Hi Im Dick Tips	DickTips_HiImDickTips.mp3	Podcast	242	04-08-2021	82	Dick Tips	https://www.youtube.com/watch?v=PcDqarjl4w0&t=82	
WOMP WOMP WOMP	JamesCharles_WompWompWomp.mp3	Podcast	242	04-08-2021	389	James Charles	https://www.youtube.com/watch?v=PcDqarjl4w0&t=389	
YeaaAaaeEeeaaAaaeeEeEAaaH	JamesCharles_YeaaAaaeeeEeeaaAaaeeeEeeeEAaaaaH.mp3	Podcast	242	04-08-2021	389	James Charles	https://www.youtube.com/watch?v=PcDqarjl4w0&t=389	
Anal sex	RudyGuiliani_AnalSex.mp3	Podcast	242	04-08-2021	4119	Rudy Giuliani	https://www.youtube.com/watch?v=PcDqarjl4w0&t=4119	
Its a sexual dance	RudyGuiliani_ItsASexualDance.mp3	Podcast	242	04-08-2021	4105	Rudy Giuliani	https://www.youtube.com/watch?v=PcDqarjl4w0&t=4105	
Time to take a short break	RudyGuiliani_TimeToTakeAShortBreak.mp3	Podcast	242	04-08-2021	4671	Rudy Giuliani	https://www.youtube.com/watch?v=PcDqarjl4w0&t=4671	
Isolated Fart	WendyWilliams_Fart.mp3	AfterDark	29	03-26-2021	4819	Wendy Williams	https://www.youtube.com/watch?v=Ze3pzXECLzY&t=4819	
Okay Ethan	JeffWittek_OkayEthan.mp3	Frenemies	26	03-21-2021	7844	Jeff Wittek	https://www.youtube.com/watch?v=0XCZ-t5e-fI&t=7844	
Dans a good man	JoeBiden_DansAGoodMan.mp3	AfterDark	28	03-19-2021	435	Joe Biden	https://www.youtube.com/watch?v=iKpd0ZTpkp8&t=435	
I missed the mark on that one	DavidDobrik_IMissedTheMarkWithThatOne.mp3	Podcast	240	03-17-2021	5146	David Dobrik	https://youtu.be/jrDi9gDSVu4&t=5146	
Semen is another kind of milk	PastorManning_SemenIsAnotherKindOfMilk.mp3	AfterDark	26	03-05-2021	5711	Pastor Manning	https://www.youtube.com/watch?v=xliblinydqE&t=5711	
HE CANT KEEP GETTING AWAY WITH IT	JessePinkman_HeCantKeepGettingAwayWithIt.mp3	Podcast	238	03-04-2021	480	Jesse Pinkman	https://www.youtube.com/watch?v=6woMi_8VjJw&t=480	
FUCK	SnoopDogg_FUCK.mp3	Podcast	238	03-04-2021	2514	Snoop Dogg	https://www.youtube.com/watch?v=6woMi_8VjJw&t=2514	
Oop there it is	Hila_OopThereItIs.mp3	AfterDark	25	02-26-2021	9168	Hila	https://www.youtube.com/watch?v=ugF3erryCls&t=9168	
Yeah really sad	JamesCharles_YeahReallySad.mp3	AfterDark	25	02-26-2021	4504	James Charles	https://www.youtube.com/watch?v=ugF3erryCls&t=4504	
Im strokin pussy down here	Ian_ImStrokingPussyDownHere.mp3	Podcast	236	02-18-2021	71	Ian	https://youtu.be/6rXRoIA4EEc&t=71	
SZIT (?) SZIT!!! (?)	Ethan_DrunkTalk.mp3	AfterDark	23	02-12-2021	22987	Ethan	https://www.youtube.com/watch?v=v4QZhtLnWKc&t=22987	
Im healed in the name of Jesus	KennethCopeland_ImHealedInTheNameOfJesus.mp3	Podcast	235	02-11-2021	1160	Kenneth Copeland	https://youtu.be/3tqvNI1HIcI&t=1160	
Im not a cat	Misc_ImNotACat.mp3	Podcast	235	02-11-2021	3712		https://youtu.be/3tqvNI1HIcI&t=3712	
Ive got news for you That means youre gay	IceT_ThatMeansYourGay.mp3	Podcast	234	02-04-2021	63	Ice T	https://youtu.be/4LbemPA5lEo&t=63	
I know it was you Fredo	MichaelCorleon_IKnowItWasYouFredo.mp3	Podcast	233	01-27-2021	3053	Michael Corleone	https://youtu.be/vSkmUdAMm9I&t=3053	
Shout out to his family	DavidGuetta_ShoutoutToHisFamily.mp3	AfterDark	20	01-21-2021	11231	David Guetta	https://www.youtube.com/watch?v=1G3nt39Fd0o&t=11231	
Cmon Man	JoeBiden_CmonMan.mp3	AfterDark	20	01-21-2021	7	Joe Biden	https://www.youtube.com/watch?v=1G3nt39Fd0o&t=7	
COVID 19	KennethCopeland_COVID19.mp3	Podcast	232	01-20-2021	4457	Kenneth Copeland	https://youtu.be/MHYpRIt7o_k&t=4457	
Jesus is your source	KennethCopeland_JesusIsYourSource.mp3	Podcast	232	01-20-2021	890	Kenneth Copeland	https://youtu.be/MHYpRIt7o_k&t=890	
Watch that demon die	KennethCopeland_WatchThatDemonDie.mp3	Podcast	232	01-20-2021	4281	Kenneth Copeland	https://youtu.be/MHYpRIt7o_k&t=4281	
What are we gonna do	KennethCopeland_WhatAreWeGonnaDo.mp3	Podcast	232	01-20-2021	884	Kenneth Copeland	https://youtu.be/MHYpRIt7o_k&t=884	
Its like a Romeo Julia	Keemstar_ItsLikeARomeoJulia.mp3	Podcast	231	01-16-2021	1756	Keemstar	https://youtu.be/PUMB9LNlEhM&t=1756	
Spooked Magooked	JamesCharles_SpookedMagooked.mp3	AfterDark	19	01-15-2021	9234	James Charles	https://www.youtube.com/watch?v=QBmlIdXpGeU&t=9234	
Lets get glam	JamesCharles_LetsGetGlam.mp3	AfterDark	18	01-08-2021	2141	James Charles	https://www.youtube.com/watch?v=7XytOqnusfo&t=2141	
Ohhh nooOooo	JamesCharles_OhhhNooOoo.mp3	AfterDark	18	01-08-2021	41	James Charles	https://www.youtube.com/watch?v=7XytOqnusfo&t=41	
We love you youre very special	DonaldTrump_WeLoveYouYoureVerySpecial.mp3	Podcast	230	01-06-2021	2119	Donald Trump	https://youtu.be/MiJFpEbHRpc&t=2119	
GARBAGE	Keemstar_GARBAGE.mp3	Frenemies	15	01-05-2021	2580	Keemstar	https://www.youtube.com/watch?v=1gzsFgZ6_ds&t=2580	
Big massive dumps	DonaldTrump_BigMassiveDumps.mp3	Podcast	228	12-07-2020	6642	Donald Trump	https://youtu.be/kdIPAsPzFRQ&t=6642	
They call em dumps	DonaldTrump_TheyCallThemDumps.mp3	Podcast	228	12-07-2020	6717	Donald Trump	https://youtu.be/kdIPAsPzFRQ&t=6717	
Hey Dan thats not bad huh	DonaldTrump_HeyDanThatsNotBadHuh.mp3	AfterDark	15	12-04-2020	2333	Donald Trump	https://www.youtube.com/watch?v=iAnsNKeY4Hs&t=2333	
Id rather speak up and be wrong than be muffled and be wrong	GregPaul_IdRatherBeWrong.mp3	Podcast	227	12-03-2020	975	Greg Paul	https://youtu.be/pvGrqiHky5k&t=975	
BOSS MAN BIDEN	ChetHanks_BOSSMANBIDEN.mp3	AfterDark	12	11-13-2020	4589	Chet Hanks	https://www.youtube.com/watch?v=g3gkFORfTZA&t=4589	
PUSSYCLAT	ChetHanks_PUSSYCLOT.mp3	AfterDark	12	11-13-2020	4572	Chet Hanks	https://www.youtube.com/watch?v=g3gkFORfTZA&t=4572	
SYKE	ChetHanks_SYYKE.mp3	AfterDark	12	11-13-2020	4568	Chet Hanks	https://www.youtube.com/watch?v=g3gkFORfTZA&t=4568	
Victory victory victory victory	PaulaWhite_VictoryVictoryVictoryVictory.mp3	AfterDark	11	11-06-2020	2364	Paula White	https://www.youtube.com/watch?v=C5fZYmnTd3Q&t=2364	
Who you kiddin eh	AB_WhoYouKiddingEh.mp3	ContentCourt	5	11-05-2020	207	AB	https://youtu.be/RdC75IoAQoo&t=207	
Im itching for that clout pill	AustinMcBroom_ImItchingForThatCloutPill.mp3	ContentCourt	5	11-05-2020	1200	Austin McBroom	https://youtu.be/RdC75IoAQoo&t=1200	
I might really start selling the clout pill	AustinMcBroom_SellingTheCloutPill.mp3	ContentCourt	5	11-05-2020	4010	Austin McBroom	https://youtu.be/RdC75IoAQoo&t=4010	
STOPPPPP	AustinMcBroom_Stop.mp3	ContentCourt	5	11-05-2020	493	Austin McBroom	https://youtu.be/RdC75IoAQoo&t=493	
stoppppp	AustinMcBroom_Stop2.mp3	ContentCourt	5	11-05-2020	1041	Austin McBroom	https://youtu.be/RdC75IoAQoo&t=1041	
Death to all Jews	Keemstar_DeathToAllJews.mp3	AfterDark	10	10-30-2020	873	Keemstar	https://www.youtube.com/watch?v=Xsda33d1UXQ&t=873	
So thick	BelleDelphine_SoThick.mp3	Podcast	225	10-29-2020	4539	Belle Delphine	https://youtu.be/uutn8Lob_ek&t=4539	
The Gnarlier the Better	BelleDelphine_TheGnarlierTheBetter.mp3	Podcast	225	10-29-2020	3714	Belle Delphine	https://youtu.be/uutn8Lob_ek&t=3714	
Have you visited Blacked	Hila_HaveYouVisitedBlacked.mp3	Podcast	225	10-29-2020	1281	Hila	https://youtu.be/uutn8Lob_ek&t=1281	
Sharples thats not your ID	Misc_SharplesThatsNotYourID.mp3	AfterDark	9	10-23-2020	3960		https://www.youtube.com/watch?v=0VUy5lRXk80&t=3960	
I just peed in my basement	TheQuartering_IJustPeedInMyBasement.mp3	ContentCourt	4	10-21-2020	3369	The Quartering	https://youtu.be/pMW3hfX7Z_s&t=3369	
My wife went out for pizza without me	TheQuartering_MyWifeWentOutForPizzaWithoutMe.mp3	ContentCourt	4	10-21-2020	3308	The Quartering	https://youtu.be/pMW3hfX7Z_s&t=3308	
Fat fat fatty	TrishaPaytas_YoureFatFatFatty.mp3	Frenemies	4	10-06-2020	2772	Trisha Paytas	https://www.youtube.com/watch?v=B6hF6w_sMlw&t=2772	
Eat out my ass	JoePesci_EatOutMyAss.mp3	AfterDark	7	10-02-2020	2876	Joe Pesci	https://www.youtube.com/watch?v=_uMN_NAThww&t=2876	
Its the bitches thatll getcha	JoePesci_ItsTheBitchesThatllGetcha.mp3	AfterDark	7	10-02-2020	2937	Joe Pesci	https://www.youtube.com/watch?v=_uMN_NAThww&t=2937	
And its become your familys heart and soul	TomSelleck_AndItSBecomeYourFamiliesHeartAndSoul.mp3	AfterDark	6	09-25-2020	6872	Tom Selleck	https://www.youtube.com/watch?v=xfPmKCcl_Gg&t=6872	
Its Just a Loan	TomSelleck_ItsJustALoan.mp3	AfterDark	6	09-25-2020	6731	Tom Selleck	https://www.youtube.com/watch?v=xfPmKCcl_Gg&t=6731	
X-X-X-Tassion	Ethan_XXXTassion.mp3	ContentCourt	2	09-24-2020	314	Ethan	https://youtu.be/VQ6bqvWmHoo&t=314	
SIMP	DrPhil_SIMP.mp3	Podcast	215	09-14-2020	964	Dr Phil	https://youtu.be/H_S7N1J0Fm0&t=964	
Thank you thank you	RingoStarr_ThankYouThankYou.mp3	Podcast	205	09-08-2020	3750	Ringo Starr	https://youtu.be/sVlTKQueUSE&t=3750	
Im not gay no more!	AndrewCaldwel_ImNotGayNoMore.mp3	AfterDark	3	09-04-2020	7623	Andrew Caldwell	https://www.youtube.com/watch?v=2ujyWHUgcBI&t=7623	
Anal Licking	MartinSsempa_AnalLicking.mp3	AfterDark	3	09-04-2020	7148	Martin Ssempa	https://www.youtube.com/watch?v=2ujyWHUgcBI&t=7148	
Deepah	MartinSsempa_Deepah.mp3	AfterDark	3	09-04-2020	7366	Martin Ssempa	https://www.youtube.com/watch?v=2ujyWHUgcBI&t=7366	
And this one is eating the poo poo all over the place	MartinSsempa_EatingPooPooAllOver.mp3	AfterDark	3	09-04-2020	7287	Martin Ssempa	https://www.youtube.com/watch?v=2ujyWHUgcBI&t=7287	
Eat Da Poo Poo	MartinSsempa_EatThePooPoo.mp3	AfterDark	3	09-04-2020	7187	Martin Ssempa	https://www.youtube.com/watch?v=2ujyWHUgcBI&t=7187	
This is seeck	MartinSsempa_ThisIsSick.mp3	AfterDark	3	09-04-2020	7328	Martin Ssempa	https://www.youtube.com/watch?v=2ujyWHUgcBI&t=7328	
Why are you gay	SimonKaggwa_WhyAreYouGay.mp3	AfterDark	3	09-04-2020	6854	Simon Kaggwa Njala	https://www.youtube.com/watch?v=2ujyWHUgcBI&t=6854	
Extra Large and Extra Hard	BenShapiro_ExtraLargeAndExtraHard.mp3	Podcast	206	08-12-2020	5780	Ben Shapiro	https://youtu.be/IgTdy9DElWU&t=5780	
Wet Ass PWord	BenShapiro_WetAssPWord.mp3	Podcast	206	08-12-2020	5761	Ben Shapiro	https://youtu.be/IgTdy9DElWU&t=5761	
I LOVE IT	DonaldTrump_ILoveIt.mp3	Podcast	206	08-12-2020	1966	Donald Trump	https://youtu.be/IgTdy9DElWU&t=1966	
I Want to Smell Feet	Hila_IWantToSmellFeet.mp3	Podcast	206	08-12-2020	938	Hila	https://youtu.be/IgTdy9DElWU&t=938	
Good Smokey Flavor	MarkZuckerberg_GoodSmokyFlavor.mp3	H3H3Productions	4	08-05-2020	1035	Mark Zuckerberg	https://youtu.be/OCjN_yBkyDk&t=1035	
Im the meat chef	MarkZuckerberg_NowImTheMeatChef.mp3	H3H3Productions	4	08-05-2020	1035	Mark Zuckerberg	https://youtu.be/OCjN_yBkyDk&t=1035	
Smoking these meats!	MarkZuckerberg_SmokingTheseMeats.mp3	H3H3Productions	4	08-05-2020	1035	Mark Zuckerberg	https://youtu.be/OCjN_yBkyDk&t=1035	
What the fuck	OliverTree_WhatTheFuck.mp3	Podcast	198	07-18-2020	502	Oliver Tree	https://youtu.be/tnCV_5QVp4s&t=502	
Haha Bitch Im laughing cause you big mad	Hila_ImLaughingCauseYouBigMad.mp3	Podcast	190	05-16-2020	5227	Hila	https://youtu.be/6BhJNuIN6rM&t=5227	
I Wanna Talk About Feet	Dan_IWannaTalkAboutFeet.mp3	Podcast	181	03-11-2020	4437	Dan	https://youtu.be/_fiKPLXYttw&t=4437	
Youre a lying dog face pony soldier	JoeBiden_DogFaceLyingPonySoldier.mp3	Podcast	180	03-07-2020	1700	Joe Biden	https://youtu.be/dn0c1-TaHSQ&t=1700	
♪ DAN THE HATER!! ♪ ♪	Misc_DanTheHater.mp3	Podcast	178	02-26-2020	6514	Dan	https://youtu.be/BTDNJe8UiJE&t=6514	
I love pizza and I love people	PapaJohn_ILovePizzaAndILovePeople.mp3	Podcast	174	02-10-2020	80	Papa John	https://youtu.be/XGtMMYWhdUU&t=80	
Pizzas actually very nutricious	PapaJohn_PizzaIsActuallyVeryNutricious.mp3	Podcast	174	02-10-2020	1036	Papa John	https://youtu.be/XGtMMYWhdUU&t=1036	
I DONT like it	Ethan_IDontLikeIt.mp3	Podcast	171	01-29-2020	6997	Ethan	https://youtu.be/XbeULz7ekV8&t=6997	
I'm just chillin' in Cedar Rapids	HillaryClinton_ImJustChillinInCedarRapids.mp3	Podcast	170	01-25-2020	2990	Hillary Clinton	https://youtu.be/RtQPOAHFrK0&t=2990	
Ive been chuggin the waaater	Ian_IveBeenChugginTheWater.mp3	Podcast	169	01-22-2020	4987	Ian	https://youtu.be/DzjVGrSyPP0&t=4987	
Get your words straight Jack	JoeBiden_GetYourWordsStraightJack.mp3	Podcast	164	12-07-2019	4810	Joe Biden	https://youtu.be/q_q99sLLKm8&t=4810	
Look fat heres the deal	JoeBiden_LookFat.mp3	Podcast	164	12-07-2019	4867	Joe Biden	https://youtu.be/q_q99sLLKm8&t=4867	
I got hairy legs	JoeBiden_IGotHairyLegs.mp3	Podcast	163	12-04-2019	4738	Joe Biden	https://youtu.be/kWGaJlTjGBQ&t=4738	
I love kids jumping on my lap	JoeBiden_ILoveKidsJumpinOnMyLap.mp3	Podcast	163	12-04-2019	4765	Joe Biden	https://youtu.be/kWGaJlTjGBQ&t=4765	
That-Th-ThatThat...	JoeBiden_ThatThThatThat.mp3	Podcast	163	12-04-2019	4738	Joe Biden	https://youtu.be/kWGaJlTjGBQ&t=4738	
He has no pizza experience	PapaJohn_HeHasNoPizzaExperience.mp3	Podcast	161	11-27-2019	1289	Papa John	https://youtu.be/sjxi7xE8EsU&t=1289	
Hes never been in the pizza category	PapaJohn_HesNeverBeenInThePizzaCategory.mp3	Podcast	161	11-27-2019	1292	Papa John	https://youtu.be/sjxi7xE8EsU&t=1292	
OH MARVELOUS!!!!	Ethan_OhMarvelous.mp3	Podcast	157	11-13-2019	2065	Ethan	https://youtu.be/1GUgvMRNoTc&t=2065	
I like it!	Ethan_ILikeIt.mp3	Podcast	155	11-06-2019	4990	Ethan	https://youtu.be/AkJZcJhh7qQ&t=4990	
And I oop	DrPhil_AndIOop.mp3	Podcast	154	11-02-2019	1665	Dr Phil	https://youtu.be/OwlPtCDGluI&t=1665	
Fuck you Dan	TrishaPaytas_FuckYouDan.mp3	Podcast	152	10-26-2019	3900	Trisha Paytas	https://youtu.be/_Ud00nah_n4&t=3900	
So sorry to interrupt, we have to go to break	Dan_SorryToInterrupt.mp3	Podcast	148	10-08-2019	2059	Dan	https://youtu.be/NK-_XJBYv-c&t=2059	
Deedee Megadoodoo	BriannaClark_DeeDeeMegaDooDoo.mp3	Podcast	136	08-20-2019	551	Brianna Clark	https://youtu.be/ulfHGdz6KB8&t=551	
Excuse me sir	MobilityMary_ExcuseMeSir.mp3	Podcast	135	08-16-2019	1619	Mobility Mary	https://youtu.be/lYeKevWNU0g&t=1619	
Its a disability mobility	MobilityMary_ItsADisabilityMobility.mp3	Podcast	135	08-16-2019	1693	Mobility Mary	https://youtu.be/lYeKevWNU0g&t=1693	
OH MY GOD!	MobilityMary_OhMyGod.mp3	Podcast	135	08-16-2019	2048	Mobility Mary	https://youtu.be/lYeKevWNU0g&t=2048	
Well better it hits me than hits you	MobilityMary_WellBetterItHitsMeThanHitsYou.mp3	Podcast	135	08-16-2019	2069	Mobility Mary	https://youtu.be/lYeKevWNU0g&t=2069	
Go to Joe 30330	JoeBiden_GoToJoe30330.mp3	Podcast	133	08-09-2019	2598	Joe Biden	https://youtu.be/pKt615DRnV4&t=2598	
Spit on my tits and fuck em	Ethan_SpitOnMyTits.mp3	Podcast	131	08-02-2019	1398	Ethan	https://youtu.be/AH4m_aTgsFQ&t=1398	
Do you have your passports did you get your shots	RKelly_DoYouHaveYouPassports.mp3	Podcast	107	03-08-2019	3550	R Kelly	https://youtu.be/q73TtQLC-W4&t=3550	
I Gotta Pee so Bad	Ian_IGottaPeeSoBad.mp3	Podcast	106	03-01-2019	5667	Ian	https://youtu.be/-WGeIEK1yY4&t=5667	
JESUS CROIST	MikeServin_JESUSCROIST.mp3	Podcast	103	02-10-2019	2329	Mike Servin	https://youtu.be/hWauSy4epQM&t=2329	
erhaha	Ricegum_Laugh.mp3	H3H3Productions	1	01-06-2019	359	Ricegum	https://www.youtube.com/watch?v=HNdoEy1gdR8&t=359	
Monotone Monica over here	Ricegum_MonotoneMonica.mp3	H3H3Productions	1	01-06-2019	359	Ricegum	https://www.youtube.com/watch?v=HNdoEy1gdR8&t=359	
auugh	WillSmith_Ahhh.mp3	Podcast	98	12-14-2018	9806	Will Smith	https://youtu.be/0oLt5qfxtxQ&t=9806	
Fortnite	WillSmith_Fortnite.mp3	Podcast	98	12-14-2018	9806	Will Smith	https://youtu.be/0oLt5qfxtxQ&t=9806	
Its rewind time	WillSmith_ItsRewindTime.mp3	Podcast	98	12-14-2018	9806	Will Smith	https://youtu.be/0oLt5qfxtxQ&t=9806	
Yaahh	WillSmith_Yuuuhh.mp3	Podcast	98	12-14-2018	9806	Will Smith	https://youtu.be/0oLt5qfxtxQ&t=9806	
Thats hot	WillSmith_ThatsHot.mp3	Podcast	98	12-14-2018	9806	Will Smith	https://youtu.be/0oLt5qfxtxQ&t=9806	
Fill that bag up!	Misc_FillThatBagUp.mp3	Podcast	98	12-14-2018	4532	Misc	https://youtu.be/0oLt5qfxtxQ&t=4532	
DESTROY THE CHILD!	AlexJones_DestroyTheChild.mp3	Podcast	77	08-11-2018	1593	Alex Jones	https://youtu.be/fA8eOB91-fY&t=1593	
I THOUGHT THE BITCH WAS WHITE	RoseanneBarr_IThoughtTheBitchWasWhite.mp3	Podcast	75	07-27-2018	4100	Roseanne Barr	https://youtu.be/pKENOdgWWUY&t=4100	
I like that	GarthBrooks_ILikeThat.mp3	Podcast	71	06-29-2018	4222	Garth Brooks	https://youtu.be/ecLCI0JhyW4&t=4222	
Let the conversation begin	GarthBrooks_LetTheConversationBegin.mp3	Podcast	71	06-29-2018	4435	Garth Brooks	https://youtu.be/ecLCI0JhyW4&t=4435	
BITCONNNNECT	CarlosMatos_BITCONNNNECT.mp3	H3H3Productions	2	01-23-2018	49	Carlos Matos	https://youtu.be/EhL2OWXZ26s&t=49	
Hey hey heyyyy	CarlosMatos_HEYHEYHEYYYY.mp3	H3H3Productions	2	01-23-2018	36	Carlos Matos	https://youtu.be/EhL2OWXZ26s&t=36	
I am so excited	CarlosMatos_ImSoExcited.mp3	H3H3Productions	2	01-23-2018	92	Carlos Matos	https://youtu.be/EhL2OWXZ26s&t=92	
